instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,fo1,fo2,aptitud
Mandl,1,1,1.01,-0.01,200,200,1,0.25,0.3,11.1329,136,1.7403,7-15-6-3-2-1,11-12-4-5-2-3-6-8,14-13-11-10-7,2-5-4-6-8-10-7,2-3-6-15-9,12-11-13
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.3802,90,1.31209,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.37336,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.31712,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,12.4496,74,1.20246,10-14-13,10-8-6-3,13-11-12,1-2,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.21783,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20559,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.19357,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.6339,85,1.27461,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,13.3744,71,1.21086,10-14-13,10-8,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.23225,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.30693,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.25826,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,14.0231,67,1.19869,3-6-4-2-5,9-15-7-10,15-8-6,1-2,14-13-11-10,12-11
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,13.5382,69,1.19836,3-6-4-2-5,9-15-7-10,15-8-6,1-2-3,14-13-11-10,12-11
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,10.9017,118,1.55963,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.27913,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.2164,99,1.39125,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2-1
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.0784,110,1.4905,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,13.1914,72,1.21306,3-6-4-2-5,9-15-7-10,15-8-6,1-2-3-6,14-13-11-10,12-11
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.0816,108,1.47158,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2-4,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.2036,101,1.40979,10-8-6-3-2-5-4-12,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,10.9627,115,1.53349,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.1169,107,1.46347,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14,1-2,1-2-5-4-6-8-10-7
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.0173,113,1.51663,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2-4,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,11.1426,105,1.44544,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,10.9595,116,1.54289,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3,1-2-4,1-2-5-4-6-8-10
Mandl,1,50,1.01,-0.01,200,200,1,0.25,0.3,10.8889,128,1.65435,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.3802,90,1.31209,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.37336,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.31712,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.4496,74,1.20246,10-14-13,10-8-6-3,13-11-12,1-2,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.21783,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20559,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.19357,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,13.3744,71,1.21086,10-14-13,10-8,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.23225,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.30693,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.25826,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9017,118,1.55963,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.27913,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2164,99,1.39125,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2-1
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0784,110,1.4905,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0816,108,1.47158,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2036,101,1.40979,10-8-6-3-2-5-4-12,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9627,115,1.53349,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.1169,107,1.46347,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14,1-2,1-2-5-4-6-8-10-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0173,113,1.51663,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.1426,105,1.44544,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9595,116,1.54289,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.8889,128,1.65435,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.18486,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,13.3744,71,1.18989,10-14-13,10-8,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20578,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.24165,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.33337,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.34895,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.1426,105,1.50075,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,13.0308,72,1.1907,3-6-4-2-5,9-15-7-10,15-8-6,1-2-3-6,14-13-11,12-11-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.2229,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.30062,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2164,99,1.4363,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2-1
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9627,115,1.60647,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,13.3776,69,1.16776,3-6-4-2-5,9-15-7-10,15-8-6,1-2-3,14-13-11,12-11-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,12.3886,75,1.20477,14-13-11-10,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.27306,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.41494,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.2036,101,1.45814,10-8-6-3-2-5-4-12,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0816,108,1.53225,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.5857,84,1.2807,10-14-13,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9017,118,1.63797,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.3802,90,1.34121,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0173,113,1.58588,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,13.8626,67,1.16008,3-6-4-2-5,9-15-7-10,15-8-6,1-2,14-13-11,12-11-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.0784,110,1.55438,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6,1-2,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.9595,116,1.61748,10-8-6-3-2-1,7-15-9,13-11-12,13-14-10-7-15-6-3,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.7624,81,1.25267,11-10-14,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,10.8889,128,1.7487,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14-10-7-15-6-3-2,1-2-4,1-2-5-4-6-8-10
Mandl,1,100,1.01,-0.01,200,200,1,0.25,0.3,11.1169,107,1.5222,10-8-6-3-2-1,7-15-9,13-11-12-4,13-14,1-2,1-2-5-4-6-8-10-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.37336,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.31712,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.4496,74,1.20246,10-14-13,10-8-6-3,13-11-12,1-2,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.21783,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20559,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.19357,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.23225,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.30693,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.25826,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.27913,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.18486,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20578,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.24165,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.33337,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.34895,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.2229,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.30062,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.3886,75,1.20477,14-13-11-10,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.27306,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.41494,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.5857,84,1.2807,10-14-13,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7624,81,1.25267,11-10-14,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.4656,73,1.16744,10-14-13,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.3886,75,1.19524,14-13-11-10,10-8-6,13-11-12,1-2-3,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.0514,76,1.20616,10-14-13,10-8-6,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.8812,78,1.23303,10-14-13,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7656,80,1.26044,14-13-11-10,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7013,83,1.30266,14-13-11-10,10-8-6-3-2,13-11-12,1-2-3-6,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2453,97,1.4981,7-15-6-3-2-1,11-12,14-13-11,2-5-4-6-8-10,2-3-6-15-9,12-11-10-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.4496,74,1.18157,10-14-13,10-8-6-3,13-11-12,1-2,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.5087,86,1.34359,14-13-11-10,10-8-6-3-2-1,13-11-12,1-2,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.4894,89,1.38626,14-13-11-10,10-8,13-11-12,1-2-3-6-8-10,9-15-6,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2678,91,1.41261,10-8-6-3-2-5-4,14-10,13-14,1-2-3-6-15-7,9-15-7-10-11-12,5-2
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.7624,81,1.2747,11-10-14,10-8-6,13-11-12,1-2-3-6-8,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.6615,72,1.15511,9-15,10-14-13,10-11-12,2-3-6-8-15-7-10,6-3-2-1,5-4-6
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.5857,84,1.31579,10-14-13,10-8,13-11-12,1-2-3-6-8-10,9-15,2-5-4-6-8-15-7
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,13.3134,66,1.07591,2-4-5,15-8-6-3,15-7-10,1-2-3,13-14-10-11-12,15-9
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.9666,68,1.10102,2-4-5,15-8-6-3-2,15-7-10,1-2-3,13-14-10-11-12,15-9
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,12.8028,71,1.14224,2-4-5,15-8-6-3-2,15-7-10,1-2-3-6,13-14-10-11-12,15-9
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,11.2871,90,1.39852,1-2-3-6-8,9-15-6,5-4-6-8-10-11-12,7-15,2-5-4-6-15,14-13-10
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,10.8985,98,1.50892,1-2-3-6-8-10-7,9-15-6-3,5-4-6-8-10-11-12,7-15-6,2-5,10-14-13
Mandl,1,150,1.01,-0.01,200,200,1,0.25,0.3,10.8504,120,1.82273,1-2-3-6-8-10-7,9-15-6-3,5-4-6-8-10-11-12,7-15-6-3,2-5-4-6-15,13-10-14
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.9531,82,1.19813,1-2-3-6-8-10,9-15,5-4-6-8-10-11-12,7-15-6-3,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.7765,94,1.28454,1-2-3-6-8-10-7,9-15-6,5-4-6-8-10-11-12,7-15-6-3-2,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.6737,110,1.40639,1-2-3-6-8-10-7,9-15-6,5-4-6-8-10-11-12,7-15-6-3-2-1,4-2-1,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.876,87,1.23396,1-2-3-6-8-10,9-15-6,5-4-6-8-10-11-12,7-15-6-3-2,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.7604,96,1.29961,1-2-3-6-8-10,9-15,5-4-6-8-10-11-12,7-15-6-3-2,4-2,14-13-11-10-7
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.7412,99,1.32246,1-2-3-6-8-10-7,9-15,5-4-6-8-10-11-12,7-15-6-3-2,4-2-1,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.6866,107,1.38323,1-2-3-6-8-10,9-15-6,5-4-6-8-10-11-12,7-15-6-3-2,4-2-1,14-13-11-10-7
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,11.21,74,1.14748,1-2-3-6-8,9-15,5-4-6-8-10-11-12,7-15-6-3,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.8953,84,1.21112,1-2-3-6-8-10,9-15,5-4-6-8-10-11-12,7-15-6-3-2,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,10.7219,102,1.34531,1-2-3-6-8-10-7,9-15-6,5-4-6-8-10-11-12,7-15-6-3-2,4-2-1,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,11.2678,71,1.12656,1-2-3-6-8,9-15,5-4-6-8-10-11-12,7-15-6,4-2,14-13-11
Mandl,1,200,1.01,-0.01,200,200,1,0.25,0.3,11.0109,79,1.17721,1-2-3-6-8-10,9-15,5-4-6-8-10-11-12,7-15-6,4-2,14-13-11
